bairro_group,bairro,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Brooklyn,East Flatbush,Entire home/apt,200.0,2.0,27.0,2.3,2.0,217.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,183.0,3.0,24.0,1.89,1.0,115.0
Brooklyn,Crown Heights,Private room,67.0,1.0,73.0,5.67,1.0,251.0
Brooklyn,Flatbush,Entire home/apt,165.0,2.0,49.0,4.04,2.0,191.0
Manhattan,Greenwich Village,Private room,129.0,1.0,29.0,2.28,2.0,245.0
Brooklyn,Bedford-Stuyvesant,Private room,55.0,3.0,43.0,3.57,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,75.0,1.0,25.0,1.93,1.0,170.0
Manhattan,Chinatown,Private room,90.0,2.0,42.0,3.26,1.0,99.0
Manhattan,Upper East Side,Private room,95.0,1.0,44.0,3.45,2.0,98.0
Brooklyn,Park Slope,Entire home/apt,89.0,5.0,92.0,3.5,1.0,193.0
Brooklyn,Crown Heights,Entire home/apt,85.0,2.0,57.0,4.62,1.0,110.0
Queens,Long Island City,Entire home/apt,175.0,2.0,42.0,3.77,1.0,238.0
Queens,Bayswater,Entire home/apt,120.0,1.0,23.0,1.81,1.0,189.0
Bronx,City Island,Entire home/apt,110.0,2.0,25.0,2.18,1.0,171.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,170.0,1.0,27.0,2.13,1.0,137.0
Queens,Middle Village,Private room,70.0,2.0,20.0,1.82,1.0,224.0
Manhattan,East Village,Entire home/apt,280.0,2.0,40.0,3.18,1.0,119.0
Bronx,Unionport,Entire home/apt,85.0,2.0,68.0,5.37,1.0,247.0
Staten Island,Tompkinsville,Entire home/apt,99.0,1.0,37.0,4.25,2.0,172.0
Brooklyn,Williamsburg,Entire home/apt,175.0,5.0,21.0,1.72,1.0,168.0
Manhattan,Harlem,Entire home/apt,170.0,1.0,28.0,2.2,1.0,168.0
Manhattan,East Village,Entire home/apt,131.0,3.0,35.0,2.82,1.0,168.0
Manhattan,East Village,Entire home/apt,250.0,2.0,72.0,5.82,1.0,96.0
Brooklyn,Bedford-Stuyvesant,Private room,40.0,1.0,148.0,3.5,2.0,174.0
Manhattan,East Harlem,Entire home/apt,169.0,5.0,45.0,3.56,1.0,150.0
Queens,Long Island City,Entire home/apt,155.0,2.0,43.0,3.6,1.0,239.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,220.0,2.0,23.0,2.19,2.0,270.0
Brooklyn,Bedford-Stuyvesant,Private room,63.0,3.0,27.0,2.26,2.0,225.0
Manhattan,Hell's Kitchen,Shared room,80.0,1.0,60.0,4.76,2.0,225.0
Manhattan,Upper East Side,Entire home/apt,150.0,2.0,28.0,2.25,1.0,168.0
Queens,Long Island City,Private room,55.0,1.0,23.0,1.85,1.0,263.0
Manhattan,Little Italy,Private room,91.0,3.0,35.0,2.84,1.0,168.0
Manhattan,East Harlem,Private room,80.0,1.0,60.0,4.76,2.0,168.0
Manhattan,East Harlem,Private room,80.0,1.0,49.0,3.89,2.0,110.0
Brooklyn,Bedford-Stuyvesant,Private room,55.0,1.0,31.0,2.82,2.0,225.0
Brooklyn,Crown Heights,Entire home/apt,250.0,3.0,30.0,2.56,1.0,114.0
Brooklyn,East Flatbush,Private room,59.0,2.0,22.0,3.59,1.0,107.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,100.0,1.0,30.0,2.5,1.0,176.0
Queens,St. Albans,Private room,45.0,2.0,31.0,2.8,2.0,266.0
Bronx,City Island,Entire home/apt,125.0,2.0,23.0,1.89,1.0,155.0
Manhattan,Harlem,Entire home/apt,250.0,2.0,27.0,2.26,2.0,180.0
Brooklyn,Park Slope,Entire home/apt,229.0,2.0,55.0,4.41,1.0,215.0
Manhattan,Harlem,Private room,67.0,1.0,73.0,5.82,2.0,193.0
Manhattan,Harlem,Private room,69.0,1.0,67.0,5.39,2.0,170.0
Brooklyn,East Flatbush,Entire home/apt,80.0,2.0,22.0,1.77,1.0,168.0
Manhattan,Midtown,Entire home/apt,169.0,5.0,36.0,2.87,1.0,124.0
Brooklyn,Bergen Beach,Entire home/apt,85.0,3.0,31.0,2.95,1.0,122.0
Manhattan,Upper East Side,Private room,80.0,1.0,57.0,4.63,1.0,168.0
Brooklyn,Bushwick,Private room,50.0,3.0,20.0,1.63,2.0,168.0
Brooklyn,South Slope,Entire home/apt,210.0,2.0,35.0,3.11,1.0,190.0
Brooklyn,Bedford-Stuyvesant,Private room,110.0,3.0,38.0,3.25,1.0,101.0
Brooklyn,Bushwick,Private room,53.0,2.0,29.0,2.46,2.0,143.0
Brooklyn,Cypress Hills,Entire home/apt,90.0,2.0,34.0,2.8,2.0,120.0
Manhattan,Inwood,Private room,125.0,2.0,21.0,1.82,1.0,141.0
Queens,Woodside,Entire home/apt,145.0,3.0,55.0,4.5,1.0,133.0
Queens,Far Rockaway,Private room,55.0,1.0,27.0,2.21,1.0,177.0
Queens,Astoria,Private room,59.0,2.0,30.0,2.54,3.0,132.0
Brooklyn,Clinton Hill,Entire home/apt,130.0,1.0,35.0,2.87,1.0,168.0
Manhattan,Morningside Heights,Entire home/apt,90.0,1.0,25.0,2.07,1.0,168.0
Bronx,University Heights,Private room,80.0,3.0,52.0,4.79,2.0,168.0
Manhattan,Chinatown,Private room,99.0,3.0,30.0,2.51,2.0,147.0
Brooklyn,Crown Heights,Private room,45.0,2.0,25.0,2.05,1.0,168.0
Brooklyn,Sheepshead Bay,Entire home/apt,83.0,1.0,35.0,2.91,2.0,97.0
Queens,Rockaway Beach,Entire home/apt,149.0,1.0,41.0,3.34,2.0,140.0
Manhattan,Lower East Side,Entire home/apt,180.0,4.0,23.0,1.99,2.0,233.0
Manhattan,Harlem,Entire home/apt,150.0,3.0,22.0,1.9,1.0,261.0
Brooklyn,Sunset Park,Entire home/apt,169.0,1.0,34.0,2.83,2.0,147.0
Queens,Rego Park,Private room,65.0,2.0,21.0,1.76,3.0,168.0
Brooklyn,Fort Greene,Private room,70.0,2.0,47.0,4.15,1.0,168.0
Manhattan,Washington Heights,Entire home/apt,250.0,4.0,20.0,1.94,1.0,228.0
Manhattan,Midtown,Entire home/apt,169.0,2.0,31.0,2.66,1.0,142.0
Brooklyn,Midwood,Entire home/apt,80.0,5.0,24.0,2.02,1.0,168.0
Queens,Long Island City,Entire home/apt,285.0,2.0,30.0,2.54,1.0,172.0
Manhattan,Greenwich Village,Entire home/apt,200.0,2.0,42.0,3.62,1.0,129.0
Manhattan,East Harlem,Private room,59.0,1.0,66.0,5.38,1.0,126.0
Queens,Long Island City,Entire home/apt,197.0,2.0,24.0,2.11,1.0,232.0
Manhattan,Harlem,Entire home/apt,139.0,1.0,58.0,4.89,1.0,96.0
Queens,Astoria,Private room,51.0,2.0,21.0,1.86,3.0,151.0
Queens,Astoria,Private room,51.0,2.0,34.0,2.97,3.0,167.0
Brooklyn,Downtown Brooklyn,Private room,85.0,2.0,26.0,2.39,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,148.0,2.0,38.0,3.28,2.0,102.0
Manhattan,Midtown,Entire home/apt,169.0,5.0,39.0,3.24,1.0,114.0
Manhattan,East Village,Entire home/apt,140.0,1.0,38.0,3.27,2.0,101.0
Manhattan,Financial District,Entire home/apt,128.0,5.0,36.0,3.06,1.0,136.0
Brooklyn,Sunset Park,Entire home/apt,172.0,1.0,34.0,3.07,2.0,133.0
Queens,Jackson Heights,Private room,55.0,1.0,55.0,4.98,3.0,136.0
Brooklyn,Bushwick,Entire home/apt,95.0,2.0,40.0,3.32,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,123.0,2.0,32.0,2.72,2.0,251.0
Brooklyn,Red Hook,Entire home/apt,90.0,4.0,32.0,2.75,1.0,107.0
Queens,Astoria,Entire home/apt,150.0,2.0,46.0,3.84,2.0,121.0
Manhattan,East Village,Private room,125.0,2.0,26.0,2.23,1.0,118.0
Manhattan,Hell's Kitchen,Private room,110.0,1.0,73.0,3.5,2.0,187.0
Manhattan,Hell's Kitchen,Private room,110.0,1.0,54.0,4.84,2.0,251.0
Manhattan,Hell's Kitchen,Private room,115.0,1.0,59.0,5.25,2.0,194.0
Manhattan,Hell's Kitchen,Private room,105.0,1.0,67.0,5.98,2.0,241.0
Brooklyn,Bedford-Stuyvesant,Private room,60.0,3.0,25.0,2.08,3.0,168.0
Brooklyn,Williamsburg,Entire home/apt,275.0,2.0,20.0,1.83,1.0,168.0
Manhattan,Chelsea,Entire home/apt,69.0,2.0,22.0,1.94,1.0,168.0
Queens,Rockaway Beach,Entire home/apt,75.0,2.0,35.0,2.97,1.0,125.0
Queens,Elmhurst,Entire home/apt,60.0,1.0,23.0,2.0,2.0,144.0
Brooklyn,Crown Heights,Entire home/apt,110.0,2.0,26.0,2.21,2.0,267.0
Brooklyn,Downtown Brooklyn,Private room,100.0,1.0,26.0,2.27,1.0,131.0
Manhattan,Harlem,Entire home/apt,125.0,1.0,59.0,5.55,1.0,262.0
Brooklyn,Williamsburg,Entire home/apt,200.0,3.0,32.0,3.58,2.0,141.0
Brooklyn,Cypress Hills,Entire home/apt,120.0,2.0,31.0,2.59,1.0,99.0
Brooklyn,Sunset Park,Entire home/apt,169.0,1.0,33.0,2.75,2.0,113.0
Brooklyn,Bushwick,Private room,40.0,1.0,35.0,2.92,3.0,168.0
Manhattan,East Village,Entire home/apt,260.0,2.0,52.0,4.62,1.0,141.0
Brooklyn,Brighton Beach,Entire home/apt,75.0,2.0,48.0,4.02,1.0,169.0
Manhattan,East Village,Private room,111.0,2.0,48.0,4.17,1.0,168.0
Brooklyn,Bushwick,Entire home/apt,159.0,3.0,20.0,3.14,2.0,258.0
Brooklyn,Bushwick,Private room,65.0,1.0,37.0,3.1,3.0,168.0
Queens,Ridgewood,Entire home/apt,280.0,2.0,40.0,3.53,2.0,104.0
Manhattan,Hell's Kitchen,Shared room,75.0,1.0,33.0,2.79,2.0,225.0
Manhattan,Harlem,Private room,90.0,2.0,23.0,2.09,1.0,104.0
Staten Island,St. George,Entire home/apt,130.0,2.0,52.0,4.6,1.0,96.0
Bronx,Concourse,Private room,45.0,1.0,43.0,3.66,1.0,205.0
Manhattan,West Village,Entire home/apt,300.0,2.0,22.0,3.11,1.0,168.0
Queens,Long Island City,Entire home/apt,80.0,3.0,48.0,4.15,1.0,209.0
Queens,Rosedale,Entire home/apt,100.0,1.0,33.0,2.86,1.0,171.0
Brooklyn,Borough Park,Private room,40.0,1.0,26.0,2.29,2.0,168.0
Queens,East Elmhurst,Private room,40.0,2.0,32.0,2.86,2.0,236.0
Brooklyn,Sunset Park,Entire home/apt,99.0,4.0,20.0,2.49,2.0,146.0
Manhattan,Upper West Side,Entire home/apt,146.0,3.0,28.0,3.31,1.0,158.0
Queens,Briarwood,Private room,70.0,1.0,22.0,1.89,3.0,168.0
Manhattan,Hell's Kitchen,Shared room,75.0,1.0,50.0,4.21,2.0,225.0
Brooklyn,Sunset Park,Entire home/apt,100.0,2.0,37.0,3.22,1.0,168.0
Queens,Elmhurst,Entire home/apt,165.0,1.0,38.0,3.31,2.0,122.0
Brooklyn,East Flatbush,Entire home/apt,149.0,2.0,24.0,2.11,1.0,145.0
Bronx,Concourse,Entire home/apt,80.0,3.0,40.0,3.79,2.0,280.0
Manhattan,Hell's Kitchen,Shared room,75.0,1.0,38.0,3.26,2.0,225.0
Manhattan,Hell's Kitchen,Shared room,75.0,1.0,29.0,2.47,2.0,225.0
Manhattan,Hell's Kitchen,Shared room,75.0,1.0,39.0,3.32,2.0,221.0
Manhattan,Washington Heights,Entire home/apt,140.0,2.0,38.0,3.3,2.0,176.0
Manhattan,Civic Center,Entire home/apt,199.0,3.0,35.0,2.96,1.0,255.0
Manhattan,Harlem,Entire home/apt,150.0,3.0,30.0,2.59,1.0,159.0
Brooklyn,Bay Ridge,Entire home/apt,145.0,1.0,41.0,3.63,2.0,139.0
Brooklyn,Crown Heights,Entire home/apt,135.0,3.0,24.0,2.44,1.0,246.0
Brooklyn,Brownsville,Entire home/apt,98.0,2.0,40.0,4.15,1.0,223.0
Manhattan,SoHo,Entire home/apt,169.0,4.0,21.0,2.26,1.0,125.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,179.0,4.0,28.0,2.99,1.0,130.0
Brooklyn,Prospect-Lefferts Gardens,Private room,49.0,1.0,85.0,3.5,2.0,168.0
Manhattan,East Harlem,Private room,80.0,1.0,29.0,3.04,3.0,193.0
Manhattan,East Village,Entire home/apt,275.0,2.0,47.0,4.05,1.0,275.0
Manhattan,Midtown,Private room,100.0,4.0,32.0,2.87,2.0,174.0
Brooklyn,Williamsburg,Entire home/apt,315.0,1.0,44.0,3.84,3.0,113.0
Brooklyn,Canarsie,Private room,59.0,2.0,28.0,3.19,2.0,178.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,5.0,36.0,3.62,1.0,145.0
Queens,East Elmhurst,Entire home/apt,85.0,1.0,43.0,3.72,1.0,168.0
Manhattan,Harlem,Private room,49.0,1.0,27.0,2.41,2.0,180.0
Manhattan,Morningside Heights,Private room,60.0,2.0,58.0,5.67,1.0,110.0
Manhattan,Hell's Kitchen,Entire home/apt,200.0,2.0,22.0,2.06,1.0,155.0
Queens,Flushing,Entire home/apt,120.0,3.0,21.0,2.09,1.0,152.0
Staten Island,New Brighton,Private room,115.0,3.0,42.0,3.8,1.0,115.0
Brooklyn,Sunset Park,Private room,50.0,3.0,25.0,2.26,2.0,108.0
Brooklyn,Crown Heights,Private room,75.0,1.0,27.0,2.47,1.0,146.0
Manhattan,Harlem,Entire home/apt,195.0,2.0,42.0,4.08,2.0,257.0
Brooklyn,Midwood,Private room,40.0,1.0,22.0,1.9,1.0,168.0
Brooklyn,Bushwick,Entire home/apt,250.0,2.0,25.0,2.37,2.0,260.0
Bronx,Mott Haven,Entire home/apt,132.0,1.0,44.0,3.91,1.0,103.0
Manhattan,Hell's Kitchen,Private room,110.0,1.0,69.0,6.22,2.0,232.0
Manhattan,Hell's Kitchen,Private room,110.0,1.0,63.0,5.71,2.0,267.0
Manhattan,Hell's Kitchen,Private room,115.0,1.0,82.0,3.5,2.0,230.0
Manhattan,Hell's Kitchen,Private room,105.0,1.0,79.0,3.5,2.0,241.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,204.0,5.0,28.0,2.96,1.0,225.0
Manhattan,East Harlem,Private room,90.0,2.0,38.0,3.36,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,125.0,3.0,20.0,1.94,1.0,168.0
Brooklyn,Crown Heights,Entire home/apt,135.0,3.0,42.0,3.82,1.0,100.0
Brooklyn,Bushwick,Private room,50.0,1.0,86.0,3.5,1.0,198.0
Manhattan,Harlem,Entire home/apt,120.0,2.0,25.0,2.43,1.0,180.0
Manhattan,Harlem,Private room,40.0,1.0,22.0,2.33,2.0,105.0
Brooklyn,Bushwick,Entire home/apt,99.0,1.0,79.0,3.5,1.0,173.0
Manhattan,Upper East Side,Entire home/apt,169.0,2.0,24.0,2.48,1.0,242.0
Brooklyn,Bushwick,Private room,56.0,2.0,32.0,2.97,1.0,158.0
Bronx,Allerton,Entire home/apt,75.0,4.0,35.0,3.13,1.0,169.0
Manhattan,Nolita,Entire home/apt,300.0,3.0,52.0,5.2,1.0,119.0
Brooklyn,East Flatbush,Entire home/apt,110.0,1.0,57.0,5.06,3.0,223.0
Brooklyn,South Slope,Entire home/apt,150.0,3.0,22.0,2.18,1.0,144.0
Brooklyn,Bensonhurst,Entire home/apt,123.0,2.0,27.0,2.57,2.0,128.0
Brooklyn,Brownsville,Private room,59.0,2.0,32.0,2.85,3.0,168.0
Brooklyn,Bensonhurst,Entire home/apt,113.0,3.0,24.0,2.22,2.0,96.0
Queens,Flushing,Private room,80.0,1.0,30.0,2.69,2.0,189.0
Manhattan,Financial District,Entire home/apt,169.0,1.0,25.0,2.53,2.0,203.0
Manhattan,East Harlem,Private room,90.0,2.0,38.0,3.4,2.0,178.0
Brooklyn,Williamsburg,Private room,58.0,3.0,46.0,4.19,2.0,126.0
Brooklyn,Williamsburg,Private room,58.0,3.0,47.0,4.26,2.0,188.0
Manhattan,East Harlem,Private room,80.0,1.0,25.0,2.25,2.0,168.0
Brooklyn,Bushwick,Private room,65.0,1.0,31.0,3.75,3.0,134.0
Queens,Maspeth,Entire home/apt,196.0,2.0,21.0,1.87,3.0,202.0
Queens,Sunnyside,Shared room,30.0,1.0,30.0,2.78,1.0,157.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,165.0,5.0,25.0,2.42,1.0,127.0
Queens,Woodhaven,Private room,70.0,2.0,53.0,5.28,1.0,108.0
Queens,Flushing,Private room,50.0,1.0,20.0,1.81,2.0,188.0
Brooklyn,Bushwick,Entire home/apt,138.0,2.0,62.0,5.67,1.0,151.0
Queens,Ridgewood,Private room,89.0,1.0,28.0,2.6,2.0,212.0
Brooklyn,Bushwick,Entire home/apt,175.0,1.0,54.0,5.26,2.0,137.0
Manhattan,Upper West Side,Entire home/apt,299.0,3.0,33.0,2.97,1.0,96.0
Manhattan,Harlem,Private room,60.0,1.0,49.0,4.85,3.0,168.0
Manhattan,Hell's Kitchen,Entire home/apt,159.0,2.0,58.0,5.21,1.0,124.0
Queens,Woodside,Private room,51.0,3.0,38.0,3.65,3.0,146.0
Brooklyn,Crown Heights,Entire home/apt,115.0,3.0,34.0,4.43,2.0,249.0
Manhattan,Washington Heights,Private room,90.0,2.0,24.0,2.39,1.0,119.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,195.0,3.0,33.0,3.2,1.0,241.0
Manhattan,East Harlem,Entire home/apt,175.0,3.0,27.0,2.53,2.0,128.0
Manhattan,Hell's Kitchen,Entire home/apt,195.0,2.0,53.0,4.86,1.0,150.0
Brooklyn,Bushwick,Private room,55.0,1.0,64.0,5.87,3.0,149.0
Brooklyn,Crown Heights,Private room,82.0,2.0,21.0,1.94,1.0,175.0
Queens,Forest Hills,Entire home/apt,65.0,2.0,59.0,5.5,2.0,127.0
Queens,Flushing,Private room,75.0,1.0,65.0,6.11,1.0,139.0
Queens,Jamaica Estates,Entire home/apt,150.0,1.0,20.0,1.92,2.0,147.0
Brooklyn,Williamsburg,Entire home/apt,180.0,3.0,22.0,1.98,1.0,98.0
Brooklyn,Bushwick,Private room,59.0,2.0,26.0,2.39,1.0,168.0
Manhattan,Upper West Side,Entire home/apt,245.0,2.0,33.0,3.14,2.0,262.0
Queens,Elmhurst,Entire home/apt,229.0,2.0,37.0,3.58,1.0,168.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,2.0,31.0,3.24,1.0,238.0
Brooklyn,Bushwick,Private room,55.0,1.0,47.0,4.31,3.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,250.0,4.0,36.0,3.34,3.0,202.0
Manhattan,Nolita,Entire home/apt,150.0,2.0,26.0,2.41,1.0,168.0
Queens,Woodside,Private room,57.0,2.0,21.0,1.94,2.0,125.0
Manhattan,Upper West Side,Private room,90.0,1.0,31.0,3.0,3.0,112.0
Brooklyn,Williamsburg,Entire home/apt,104.0,2.0,20.0,2.0,1.0,168.0
Brooklyn,Bay Ridge,Entire home/apt,136.0,2.0,24.0,2.26,1.0,130.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,125.0,1.0,68.0,6.26,1.0,261.0
Brooklyn,Crown Heights,Private room,90.0,1.0,52.0,4.92,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,3.0,44.0,4.14,3.0,252.0
Queens,Woodside,Private room,53.0,2.0,23.0,2.15,2.0,156.0
Manhattan,East Harlem,Shared room,49.0,2.0,60.0,5.54,2.0,109.0
Brooklyn,East New York,Entire home/apt,124.0,2.0,34.0,3.59,2.0,273.0
Manhattan,East Harlem,Shared room,60.0,2.0,28.0,2.58,2.0,120.0
Queens,Long Island City,Private room,75.0,1.0,91.0,3.5,2.0,168.0
Manhattan,Midtown,Private room,150.0,1.0,59.0,6.04,3.0,168.0
Manhattan,Midtown,Private room,135.0,1.0,70.0,3.5,3.0,168.0
Manhattan,Midtown,Shared room,62.0,1.0,112.0,3.5,3.0,168.0
Bronx,Bronxdale,Private room,50.0,1.0,24.0,2.24,1.0,163.0
Manhattan,Upper West Side,Entire home/apt,149.0,3.0,32.0,3.07,1.0,96.0
Manhattan,Hell's Kitchen,Entire home/apt,200.0,1.0,29.0,2.79,1.0,168.0
Manhattan,SoHo,Entire home/apt,169.0,2.0,38.0,4.49,1.0,267.0
Queens,Elmhurst,Private room,70.0,2.0,25.0,2.31,2.0,177.0
Brooklyn,Williamsburg,Private room,65.0,2.0,22.0,2.25,3.0,173.0
Queens,Arverne,Entire home/apt,150.0,2.0,22.0,2.04,1.0,118.0
Brooklyn,Crown Heights,Entire home/apt,80.0,2.0,64.0,6.0,1.0,209.0
Queens,Ridgewood,Private room,61.0,1.0,48.0,4.5,1.0,171.0
Brooklyn,Cobble Hill,Entire home/apt,250.0,3.0,31.0,2.98,1.0,101.0
Manhattan,West Village,Private room,100.0,3.0,35.0,3.3,1.0,112.0
Brooklyn,Bedford-Stuyvesant,Private room,65.0,1.0,27.0,2.52,2.0,168.0
Manhattan,Harlem,Entire home/apt,119.0,1.0,29.0,3.02,1.0,103.0
Brooklyn,Bushwick,Private room,66.0,2.0,39.0,3.75,2.0,158.0
Manhattan,Midtown,Entire home/apt,169.0,4.0,32.0,3.04,1.0,255.0
Brooklyn,Bay Ridge,Private room,65.0,1.0,40.0,3.79,2.0,169.0
Manhattan,Midtown,Private room,95.0,3.0,28.0,2.71,1.0,168.0
Manhattan,Washington Heights,Private room,60.0,3.0,28.0,2.64,2.0,168.0
Manhattan,West Village,Entire home/apt,180.0,3.0,21.0,2.09,3.0,162.0
Manhattan,Upper West Side,Private room,99.0,1.0,45.0,4.44,1.0,168.0
Bronx,Wakefield,Private room,50.0,2.0,40.0,3.77,1.0,168.0
Brooklyn,Park Slope,Entire home/apt,123.0,3.0,23.0,2.35,1.0,168.0
Brooklyn,Greenpoint,Entire home/apt,177.0,2.0,23.0,2.28,1.0,214.0
Manhattan,Harlem,Private room,65.0,2.0,22.0,2.06,1.0,275.0
Manhattan,Hell's Kitchen,Entire home/apt,280.0,2.0,28.0,2.83,1.0,147.0
Brooklyn,Bergen Beach,Entire home/apt,97.0,2.0,25.0,2.68,1.0,148.0
Brooklyn,Crown Heights,Entire home/apt,169.0,3.0,24.0,2.27,1.0,139.0
Brooklyn,Crown Heights,Entire home/apt,169.0,4.0,46.0,4.55,1.0,194.0
Manhattan,East Harlem,Private room,90.0,1.0,50.0,4.84,1.0,168.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,2.0,28.0,2.95,1.0,233.0
Queens,Flushing,Entire home/apt,69.0,1.0,86.0,3.5,1.0,121.0
Queens,Long Island City,Private room,95.0,3.0,25.0,2.44,2.0,245.0
Manhattan,Hell's Kitchen,Entire home/apt,269.0,1.0,63.0,6.18,1.0,216.0
Queens,Elmhurst,Private room,30.0,1.0,24.0,2.32,1.0,168.0
Brooklyn,Bushwick,Private room,70.0,1.0,68.0,3.5,3.0,168.0
Queens,Ridgewood,Entire home/apt,195.0,1.0,94.0,3.5,1.0,168.0
Queens,Sunnyside,Entire home/apt,115.0,2.0,31.0,3.31,1.0,169.0
Manhattan,Upper East Side,Entire home/apt,175.0,2.0,41.0,4.16,1.0,247.0
Manhattan,East Harlem,Private room,99.0,1.0,20.0,2.03,1.0,168.0
Staten Island,Stapleton,Entire home/apt,150.0,2.0,27.0,2.74,1.0,259.0
Brooklyn,Bushwick,Private room,65.0,1.0,26.0,2.52,3.0,168.0
Queens,Springfield Gardens,Entire home/apt,101.0,1.0,32.0,4.4,1.0,135.0
Manhattan,Upper West Side,Entire home/apt,300.0,1.0,76.0,3.5,1.0,239.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,120.0,2.0,51.0,4.94,2.0,232.0
Queens,Astoria,Private room,58.0,1.0,41.0,3.97,1.0,156.0
Manhattan,Washington Heights,Private room,70.0,2.0,28.0,2.8,1.0,123.0
Brooklyn,Flatbush,Private room,65.0,1.0,20.0,2.09,2.0,164.0
Bronx,Concourse,Private room,40.0,2.0,32.0,3.08,2.0,132.0
Manhattan,Lower East Side,Entire home/apt,185.0,1.0,52.0,5.2,1.0,162.0
Queens,Flushing,Private room,55.0,1.0,37.0,3.58,1.0,142.0
Manhattan,Upper West Side,Entire home/apt,175.0,2.0,39.0,4.08,3.0,142.0
Manhattan,Chelsea,Entire home/apt,167.0,2.0,60.0,5.75,1.0,164.0
Manhattan,Upper West Side,Private room,85.0,1.0,25.0,2.6,1.0,168.0
Brooklyn,Prospect-Lefferts Gardens,Private room,99.0,1.0,31.0,3.06,1.0,168.0
Brooklyn,Crown Heights,Entire home/apt,115.0,3.0,32.0,3.49,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,99.0,1.0,24.0,2.36,2.0,179.0
Queens,Springfield Gardens,Entire home/apt,185.0,2.0,30.0,2.9,1.0,146.0
Queens,Arverne,Private room,50.0,1.0,44.0,4.57,1.0,155.0
Queens,East Elmhurst,Entire home/apt,179.0,1.0,57.0,5.74,2.0,168.0
Queens,Flushing,Private room,120.0,1.0,37.0,3.85,3.0,168.0
Manhattan,Upper West Side,Entire home/apt,225.0,3.0,33.0,3.46,1.0,128.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,2.0,51.0,5.02,1.0,125.0
Brooklyn,Crown Heights,Private room,50.0,2.0,25.0,2.49,1.0,179.0
Manhattan,East Village,Private room,149.0,3.0,36.0,3.94,1.0,109.0
Bronx,Mott Haven,Private room,35.0,1.0,24.0,2.38,1.0,150.0
Manhattan,Murray Hill,Private room,105.0,1.0,43.0,4.24,2.0,176.0
Brooklyn,Canarsie,Entire home/apt,75.0,1.0,68.0,3.5,1.0,258.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,197.0,2.0,48.0,4.86,1.0,104.0
Manhattan,Hell's Kitchen,Private room,106.0,4.0,27.0,2.83,1.0,168.0
Manhattan,East Village,Entire home/apt,169.0,2.0,35.0,3.44,1.0,262.0
Queens,Long Island City,Entire home/apt,125.0,2.0,27.0,2.74,1.0,168.0
Manhattan,Hell's Kitchen,Private room,85.0,2.0,29.0,2.87,2.0,168.0
Bronx,Westchester Square,Private room,28.0,1.0,26.0,2.65,2.0,123.0
Queens,Jackson Heights,Private room,55.0,4.0,23.0,2.28,2.0,112.0
Brooklyn,Brighton Beach,Private room,65.0,1.0,23.0,2.34,2.0,204.0
Queens,Forest Hills,Private room,49.0,1.0,47.0,4.64,2.0,196.0
Queens,Jackson Heights,Private room,55.0,2.0,29.0,2.96,2.0,149.0
Manhattan,Lower East Side,Entire home/apt,169.0,2.0,33.0,3.46,1.0,280.0
Queens,St. Albans,Entire home/apt,150.0,2.0,23.0,2.34,1.0,175.0
Manhattan,Washington Heights,Entire home/apt,189.0,3.0,45.0,4.49,1.0,180.0
Manhattan,Kips Bay,Private room,120.0,2.0,32.0,3.74,3.0,264.0
Manhattan,Kips Bay,Private room,130.0,2.0,45.0,4.87,3.0,277.0
Manhattan,Theater District,Entire home/apt,84.0,1.0,25.0,2.53,1.0,257.0
Queens,St. Albans,Private room,50.0,1.0,81.0,3.5,1.0,232.0
Brooklyn,Fort Greene,Private room,85.0,5.0,29.0,2.91,1.0,240.0
Queens,Long Island City,Entire home/apt,170.0,3.0,31.0,3.32,1.0,238.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,101.0,2.0,37.0,4.19,1.0,170.0
Brooklyn,Sunset Park,Entire home/apt,59.0,2.0,26.0,2.63,1.0,173.0
